volume_id,layer_id,module_id,rmin,rmax,zmin,zmax
8,2,84,31.837751531010827,34.09556021091588,-141.0,-69.0
8,2,85,31.83775991903442,34.09555189675454,-141.0,-69.0
8,2,86,31.83784973783189,34.095635995261944,-141.0,-69.0
8,2,87,31.837837798860186,34.09564919432815,-141.0,-69.0
8,2,88,31.837751531010827,34.09556021091588,-141.0,-69.0
8,2,89,31.83775991903442,34.09555189675454,-141.0,-69.0
8,2,90,31.83784973783189,34.095635995261944,-141.0,-69.0
8,2,91,31.837837798860186,34.09564919432815,-141.0,-69.0
8,2,92,31.837751531010827,34.09556021091588,-141.0,-69.0
8,2,93,31.83775991903442,34.09555189675454,-141.0,-69.0
8,2,94,31.83784973783189,34.095635995261944,-141.0,-69.0
8,2,95,31.837837798860186,34.09564919432815,-141.0,-69.0
8,2,96,31.837751531010827,34.09556021091588,-141.0,-69.0
8,2,97,32.32057515743883,34.58074382388956,-71.0,1.0
8,2,98,32.3205738020443,34.580758769245534,-71.0,1.0
8,2,99,32.32058850512333,34.580747175327346,-71.0,1.0
8,2,100,32.320570183250965,34.58074896374807,-71.0,1.0
8,2,101,32.32057515743883,34.58074382388956,-71.0,1.0
8,2,102,32.3205738020443,34.580758769245534,-71.0,1.0
8,2,103,32.32058850512333,34.580747175327346,-71.0,1.0
8,2,104,32.320570183250965,34.58074896374807,-71.0,1.0
8,2,105,32.32057515743883,34.58074382388956,-71.0,1.0
8,2,106,32.3205738020443,34.580758769245534,-71.0,1.0
8,2,107,32.32058850512333,34.580747175327346,-71.0,1.0
8,2,108,32.320570183250965,34.58074896374807,-71.0,1.0
8,2,109,32.32057515743883,34.58074382388956,-71.0,1.0
8,2,110,32.3205738020443,34.580758769245534,-71.0,1.0
8,2,111,32.32058850512333,34.580747175327346,-71.0,1.0
8,2,112,32.320570183250965,34.58074896374807,-71.0,1.0
8,2,113,31.83775991903442,34.09555189675454,-1.0,71.0
8,2,114,31.83784973783189,34.095635995261944,-1.0,71.0
8,2,115,31.837837798860186,34.09564919432815,-1.0,71.0
8,2,116,31.837751531010827,34.09556021091588,-1.0,71.0
8,2,117,31.83775991903442,34.09555189675454,-1.0,71.0
8,2,118,31.83784973783189,34.095635995261944,-1.0,71.0
8,2,119,31.837837798860186,34.09564919432815,-1.0,71.0
8,2,120,31.837751531010827,34.09556021091588,-1.0,71.0
8,2,121,31.83775991903442,34.09555189675454,-1.0,71.0
8,2,122,31.83784973783189,34.095635995261944,-1.0,71.0
8,2,123,31.837837798860186,34.09564919432815,-1.0,71.0
8,2,124,31.837751531010827,34.09556021091588,-1.0,71.0
8,2,125,31.83775991903442,34.09555189675454,-1.0,71.0
8,2,126,31.83784973783189,34.095635995261944,-1.0,71.0
8,2,127,31.837837798860186,34.09564919432815,-1.0,71.0
8,2,128,31.837751531010827,34.09556021091588,-1.0,71.0
8,2,129,32.32057515743883,34.58074382388956,69.0,141.0
8,2,130,32.3205738020443,34.580758769245534,69.0,141.0
8,2,131,32.32058850512333,34.580747175327346,69.0,141.0
8,2,132,32.320570183250965,34.58074896374807,69.0,141.0
8,2,133,32.32057515743883,34.58074382388956,69.0,141.0
8,2,134,32.3205738020443,34.580758769245534,69.0,141.0
8,2,135,32.32058850512333,34.580747175327346,69.0,141.0
8,2,136,32.320570183250965,34.58074896374807,69.0,141.0
8,2,137,32.32057515743883,34.58074382388956,69.0,141.0
8,2,138,32.3205738020443,34.580758769245534,69.0,141.0
8,2,139,32.32058850512333,34.580747175327346,69.0,141.0
8,2,140,32.320570183250965,34.58074896374807,69.0,141.0
8,2,141,32.32057515743883,34.58074382388956,69.0,141.0
8,2,142,32.3205738020443,34.580758769245534,69.0,141.0
8,2,143,32.32058850512333,34.580747175327346,69.0,141.0
8,2,144,32.320570183250965,34.58074896374807,69.0,141.0
8,2,145,31.83775991903442,34.09555189675454,139.0,211.0
8,2,146,31.83784973783189,34.095635995261944,139.0,211.0
8,2,147,31.837837798860186,34.09564919432815,139.0,211.0
8,2,148,31.837751531010827,34.09556021091588,139.0,211.0
8,2,149,31.83775991903442,34.09555189675454,139.0,211.0
8,2,150,31.83784973783189,34.095635995261944,139.0,211.0
8,2,151,31.837837798860186,34.09564919432815,139.0,211.0
8,2,152,31.837751531010827,34.09556021091588,139.0,211.0
8,2,153,31.83775991903442,34.09555189675454,139.0,211.0
8,2,154,31.83784973783189,34.095635995261944,139.0,211.0
8,2,155,31.837837798860186,34.09564919432815,139.0,211.0
8,2,156,31.837751531010827,34.09556021091588,139.0,211.0
8,2,157,31.83775991903442,34.09555189675454,139.0,211.0
8,2,158,31.83784973783189,34.095635995261944,139.0,211.0
8,2,159,31.837837798860186,34.09564919432815,139.0,211.0
8,2,160,31.837751531010827,34.09556021091588,139.0,211.0
8,2,161,32.32057515743883,34.58074382388956,209.0,281.0
8,2,162,32.3205738020443,34.580758769245534,209.0,281.0
8,2,163,32.32058850512333,34.580747175327346,209.0,281.0
8,2,164,32.320570183250965,34.58074896374807,209.0,281.0
8,2,165,32.32057515743883,34.58074382388956,209.0,281.0
8,2,166,32.3205738020443,34.580758769245534,209.0,281.0
8,2,167,32.32058850512333,34.580747175327346,209.0,281.0
8,2,168,32.320570183250965,34.58074896374807,209.0,281.0
8,2,169,32.32057515743883,34.58074382388956,209.0,281.0
8,2,170,32.3205738020443,34.580758769245534,209.0,281.0
8,2,171,32.32058850512333,34.580747175327346,209.0,281.0
8,2,172,32.320570183250965,34.58074896374807,209.0,281.0
8,2,173,32.32057515743883,34.58074382388956,209.0,281.0
8,2,174,32.3205738020443,34.580758769245534,209.0,281.0
8,2,175,32.32058850512333,34.580747175327346,209.0,281.0
8,2,176,32.320570183250965,34.58074896374807,209.0,281.0
8,2,177,31.83775991903442,34.09555189675454,279.0,351.0
8,2,178,31.83784973783189,34.095635995261944,279.0,351.0
8,2,179,31.837837798860186,34.09564919432815,279.0,351.0
8,2,180,31.837751531010827,34.09556021091588,279.0,351.0
8,2,181,31.83775991903442,34.09555189675454,279.0,351.0
8,2,182,31.83784973783189,34.095635995261944,279.0,351.0
8,2,183,31.837837798860186,34.09564919432815,279.0,351.0
8,2,184,31.837751531010827,34.09556021091588,279.0,351.0
8,2,185,31.83775991903442,34.09555189675454,279.0,351.0
8,2,186,31.83784973783189,34.095635995261944,279.0,351.0
8,2,187,31.837837798860186,34.09564919432815,279.0,351.0
8,2,188,31.837751531010827,34.09556021091588,279.0,351.0
8,2,189,31.83775991903442,34.09555189675454,279.0,351.0
8,2,190,31.83784973783189,34.095635995261944,279.0,351.0
8,2,191,31.837837798860186,34.09564919432815,279.0,351.0
8,2,192,31.837751531010827,34.09556021091588,279.0,351.0
8,2,193,32.32057515743883,34.58074382388956,349.0,421.0
8,2,194,32.3205738020443,34.580758769245534,349.0,421.0
8,2,195,32.32058850512333,34.580747175327346,349.0,421.0
8,2,196,32.320570183250965,34.58074896374807,349.0,421.0
8,2,197,32.32057515743883,34.58074382388956,349.0,421.0
8,2,198,32.3205738020443,34.580758769245534,349.0,421.0
8,2,199,32.32058850512333,34.580747175327346,349.0,421.0
8,2,200,32.320570183250965,34.58074896374807,349.0,421.0
8,2,201,32.32057515743883,34.58074382388956,349.0,421.0
8,2,202,32.3205738020443,34.580758769245534,349.0,421.0
8,2,203,32.32058850512333,34.580747175327346,349.0,421.0
8,2,204,32.320570183250965,34.58074896374807,349.0,421.0
8,2,205,32.32057515743883,34.58074382388956,349.0,421.0
8,2,206,32.3205738020443,34.580758769245534,349.0,421.0
8,2,207,32.32058850512333,34.580747175327346,349.0,421.0
8,2,208,32.320570183250965,34.58074896374807,349.0,421.0
8,2,209,31.83775991903442,34.09555189675454,419.0,491.0
8,2,210,31.83784973783189,34.095635995261944,419.0,491.0
8,2,211,31.837837798860186,34.09564919432815,419.0,491.0
8,2,212,31.837751531010827,34.09556021091588,419.0,491.0
8,2,213,31.83775991903442,34.09555189675454,419.0,491.0
8,2,214,31.83784973783189,34.095635995261944,419.0,491.0
8,2,215,31.837837798860186,34.09564919432815,419.0,491.0
8,2,216,31.837751531010827,34.09556021091588,419.0,491.0
8,2,217,31.83775991903442,34.09555189675454,419.0,491.0
8,2,218,31.83784973783189,34.095635995261944,419.0,491.0
8,2,219,31.837837798860186,34.09564919432815,419.0,491.0
8,2,220,31.837751531010827,34.09556021091588,419.0,491.0
8,2,221,31.83775991903442,34.09555189675454,419.0,491.0
8,2,222,31.83784973783189,34.095635995261944,419.0,491.0
8,2,223,31.837837798860186,34.09564919432815,419.0,491.0
8,2,224,31.837751531010827,34.09556021091588,419.0,491.0
8,4,1,71.71283950026411,74.03705475219553,-491.0,-419.0
8,4,2,71.71280874337552,74.03702203252719,-491.0,-419.0
8,4,3,71.71281176412825,74.03704221111275,-491.0,-419.0
8,4,4,71.71281673946811,74.03704439221258,-491.0,-419.0
8,4,5,71.71281844249303,74.03704313399265,-491.0,-419.0
8,4,6,71.71282051015282,74.03703490029159,-491.0,-419.0
8,4,7,71.71279962619036,74.03703186482645,-491.0,-419.0
8,4,8,71.71283720719981,74.03705659597512,-491.0,-419.0
8,4,9,71.71283950026411,74.03705475219553,-491.0,-419.0
8,4,10,71.71280874337552,74.03702203252719,-491.0,-419.0
8,4,11,71.71281176412825,74.03704221111275,-491.0,-419.0
8,4,12,71.71281673946811,74.03704439221258,-491.0,-419.0
8,4,13,71.71281844249303,74.03704313399265,-491.0,-419.0
8,4,14,71.71282051015282,74.03703490029159,-491.0,-419.0
8,4,15,71.71279962619036,74.03703186482645,-491.0,-419.0
8,4,16,71.71283720719981,74.03705659597512,-491.0,-419.0
8,4,17,71.71283950026411,74.03705475219553,-491.0,-419.0
8,4,18,71.71280874337552,74.03702203252719,-491.0,-419.0
8,4,19,71.71281176412825,74.03704221111275,-491.0,-419.0
8,4,20,71.71281673946811,74.03704439221258,-491.0,-419.0
8,4,21,71.71281844249303,74.03704313399265,-491.0,-419.0
8,4,22,71.71282051015282,74.03703490029159,-491.0,-419.0
8,4,23,71.71279962619036,74.03703186482645,-491.0,-419.0
8,4,24,71.71283720719981,74.03705659597512,-491.0,-419.0
8,4,25,71.71283950026411,74.03705475219553,-491.0,-419.0
8,4,26,71.71280874337552,74.03702203252719,-491.0,-419.0
8,4,27,71.71281176412825,74.03704221111275,-491.0,-419.0
8,4,28,71.71281673946811,74.03704439221258,-491.0,-419.0
8,4,29,71.71281844249303,74.03704313399265,-491.0,-419.0
8,4,30,71.71282051015282,74.03703490029159,-491.0,-419.0
8,4,31,71.71279962619036,74.03703186482645,-491.0,-419.0
8,4,32,71.71283720719981,74.03705659597512,-491.0,-419.0
8,4,33,71.21624721078479,73.54021798127778,-421.0,-349.0
8,4,34,71.21626547101158,73.54025145651867,-421.0,-349.0
8,4,35,71.21627606286951,73.54026881696613,-421.0,-349.0
8,4,36,71.21623341769569,73.54021781107177,-421.0,-349.0
8,4,37,71.21623651939366,73.5402152077622,-421.0,-349.0
8,4,38,71.21629185438115,73.5402547258819,-421.0,-349.0
8,4,39,71.21627398055676,73.54024430900489,-421.0,-349.0
8,4,40,71.21624507246236,73.54021967335031,-421.0,-349.0
8,4,41,71.21624721078479,73.54021798127778,-421.0,-349.0
8,4,42,71.21626547101158,73.54025145651867,-421.0,-349.0
8,4,43,71.21627606286951,73.54026881696613,-421.0,-349.0
8,4,44,71.21623341769569,73.54021781107177,-421.0,-349.0
8,4,45,71.21623651939366,73.5402152077622,-421.0,-349.0
8,4,46,71.21629185438115,73.5402547258819,-421.0,-349.0
8,4,47,71.21627398055676,73.54024430900489,-421.0,-349.0
8,4,48,71.21624507246236,73.54021967335031,-421.0,-349.0
8,4,49,71.21624721078479,73.54021798127778,-421.0,-349.0
8,4,50,71.21626547101158,73.54025145651867,-421.0,-349.0
8,4,51,71.21627606286951,73.54026881696613,-421.0,-349.0
8,4,52,71.21623341769569,73.54021781107177,-421.0,-349.0
8,4,53,71.21623651939366,73.5402152077622,-421.0,-349.0
8,4,54,71.21629185438115,73.5402547258819,-421.0,-349.0
8,4,55,71.21627398055676,73.54024430900489,-421.0,-349.0
8,4,56,71.21624507246236,73.54021967335031,-421.0,-349.0
8,4,57,71.21624721078479,73.54021798127778,-421.0,-349.0
8,4,58,71.21626547101158,73.54025145651867,-421.0,-349.0
8,4,59,71.21627606286951,73.54026881696613,-421.0,-349.0
8,4,60,71.21623341769569,73.54021781107177,-421.0,-349.0
8,4,61,71.21623651939366,73.5402152077622,-421.0,-349.0
8,4,62,71.21629185438115,73.5402547258819,-421.0,-349.0
8,4,63,71.21627398055676,73.54024430900489,-421.0,-349.0
8,4,64,71.21624507246236,73.54021967335031,-421.0,-349.0
8,4,65,71.71283950026411,74.03705475219553,-351.0,-279.0
8,4,66,71.71280874337552,74.03702203252719,-351.0,-279.0
8,4,67,71.71281176412825,74.03704221111275,-351.0,-279.0
8,4,68,71.71281673946811,74.03704439221258,-351.0,-279.0
8,4,69,71.71281844249303,74.03704313399265,-351.0,-279.0
8,4,70,71.71282051015282,74.03703490029159,-351.0,-279.0
8,4,71,71.71279962619036,74.03703186482645,-351.0,-279.0
8,4,72,71.71283720719981,74.03705659597512,-351.0,-279.0
8,4,73,71.71283950026411,74.03705475219553,-351.0,-279.0
8,4,74,71.71280874337552,74.03702203252719,-351.0,-279.0
8,4,75,71.71281176412825,74.03704221111275,-351.0,-279.0
8,4,76,71.71281673946811,74.03704439221258,-351.0,-279.0
8,4,77,71.71281844249303,74.03704313399265,-351.0,-279.0
8,4,78,71.71282051015282,74.03703490029159,-351.0,-279.0
8,4,79,71.71279962619036,74.03703186482645,-351.0,-279.0
8,4,80,71.71283720719981,74.03705659597512,-351.0,-279.0
8,4,81,71.71283950026411,74.03705475219553,-351.0,-279.0
8,4,82,71.71280874337552,74.03702203252719,-351.0,-279.0
8,4,83,71.71281176412825,74.03704221111275,-351.0,-279.0
8,4,84,71.71281673946811,74.03704439221258,-351.0,-279.0
8,4,85,71.71281844249303,74.03704313399265,-351.0,-279.0
8,4,86,71.71282051015282,74.03703490029159,-351.0,-279.0
8,4,87,71.71279962619036,74.03703186482645,-351.0,-279.0
8,4,88,71.71283720719981,74.03705659597512,-351.0,-279.0
8,4,89,71.71283950026411,74.03705475219553,-351.0,-279.0
8,4,90,71.71280874337552,74.03702203252719,-351.0,-279.0
8,4,91,71.71281176412825,74.03704221111275,-351.0,-279.0
8,4,92,71.71281673946811,74.03704439221258,-351.0,-279.0
8,4,93,71.71281844249303,74.03704313399265,-351.0,-279.0
8,4,94,71.71282051015282,74.03703490029159,-351.0,-279.0
8,4,95,71.71279962619036,74.03703186482645,-351.0,-279.0
8,4,96,71.71283720719981,74.03705659597512,-351.0,-279.0
8,4,97,71.21624721078479,73.54021798127778,-281.0,-209.0
8,4,98,71.21626547101158,73.54025145651867,-281.0,-209.0
8,4,99,71.21627606286951,73.54026881696613,-281.0,-209.0
8,4,100,71.21623341769569,73.54021781107177,-281.0,-209.0
8,4,101,71.21623651939366,73.5402152077622,-281.0,-209.0
8,4,102,71.21629185438115,73.5402547258819,-281.0,-209.0
8,4,103,71.21627398055676,73.54024430900489,-281.0,-209.0
8,4,104,71.21624507246236,73.54021967335031,-281.0,-209.0
8,4,105,71.21624721078479,73.54021798127778,-281.0,-209.0
8,4,106,71.21626547101158,73.54025145651867,-281.0,-209.0
8,4,107,71.21627606286951,73.54026881696613,-281.0,-209.0
8,4,108,71.21623341769569,73.54021781107177,-281.0,-209.0
8,4,109,71.21623651939366,73.5402152077622,-281.0,-209.0
8,4,110,71.21629185438115,73.5402547258819,-281.0,-209.0
8,4,111,71.21627398055676,73.54024430900489,-281.0,-209.0
8,4,112,71.21624507246236,73.54021967335031,-281.0,-209.0
8,4,113,71.21624721078479,73.54021798127778,-281.0,-209.0
8,4,114,71.21626547101158,73.54025145651867,-281.0,-209.0
8,4,115,71.21627606286951,73.54026881696613,-281.0,-209.0
8,4,116,71.21623341769569,73.54021781107177,-281.0,-209.0
8,4,117,71.21623651939366,73.5402152077622,-281.0,-209.0
8,4,118,71.21629185438115,73.5402547258819,-281.0,-209.0
8,4,119,71.21627398055676,73.54024430900489,-281.0,-209.0
8,4,120,71.21624507246236,73.54021967335031,-281.0,-209.0
8,4,121,71.21624721078479,73.54021798127778,-281.0,-209.0
8,4,122,71.21626547101158,73.54025145651867,-281.0,-209.0
8,4,123,71.21627606286951,73.54026881696613,-281.0,-209.0
8,4,124,71.21623341769569,73.54021781107177,-281.0,-209.0
8,4,125,71.21623651939366,73.5402152077622,-281.0,-209.0
8,4,126,71.21629185438115,73.5402547258819,-281.0,-209.0
8,4,127,71.21627398055676,73.54024430900489,-281.0,-209.0
8,4,128,71.21624507246236,73.54021967335031,-281.0,-209.0
8,4,129,71.71283950026411,74.03705475219553,-211.0,-139.0
8,4,130,71.71280874337552,74.03702203252719,-211.0,-139.0
8,4,131,71.71281176412825,74.03704221111275,-211.0,-139.0
8,4,132,71.71281673946811,74.03704439221258,-211.0,-139.0
8,4,133,71.71281844249303,74.03704313399265,-211.0,-139.0
8,4,134,71.71282051015282,74.03703490029159,-211.0,-139.0
8,4,135,71.71279962619036,74.03703186482645,-211.0,-139.0
8,4,136,71.71283720719981,74.03705659597512,-211.0,-139.0
8,4,137,71.71283950026411,74.03705475219553,-211.0,-139.0
8,4,138,71.71280874337552,74.03702203252719,-211.0,-139.0
8,4,139,71.71281176412825,74.03704221111275,-211.0,-139.0
8,4,140,71.71281673946811,74.03704439221258,-211.0,-139.0
8,4,141,71.71281844249303,74.03704313399265,-211.0,-139.0
8,4,142,71.71282051015282,74.03703490029159,-211.0,-139.0
8,4,143,71.71279962619036,74.03703186482645,-211.0,-139.0
8,4,144,71.71283720719981,74.03705659597512,-211.0,-139.0
8,4,145,71.71283950026411,74.03705475219553,-211.0,-139.0
8,4,146,71.71280874337552,74.03702203252719,-211.0,-139.0
8,4,147,71.71281176412825,74.03704221111275,-211.0,-139.0
8,4,148,71.71281673946811,74.03704439221258,-211.0,-139.0
8,4,149,71.71281844249303,74.03704313399265,-211.0,-139.0
8,4,150,71.71282051015282,74.03703490029159,-211.0,-139.0
8,4,151,71.71279962619036,74.03703186482645,-211.0,-139.0
8,4,152,71.71283720719981,74.03705659597512,-211.0,-139.0
8,4,153,71.71283950026411,74.03705475219553,-211.0,-139.0
8,4,154,71.71280874337552,74.03702203252719,-211.0,-139.0
8,4,155,71.71281176412825,74.03704221111275,-211.0,-139.0
8,4,156,71.71281673946811,74.03704439221258,-211.0,-139.0
8,4,157,71.71281844249303,74.03704313399265,-211.0,-139.0
8,4,158,71.71282051015282,74.03703490029159,-211.0,-139.0
8,4,159,71.71279962619036,74.03703186482645,-211.0,-139.0
8,4,160,71.71283720719981,74.03705659597512,-211.0,-139.0
8,4,161,71.21624721078479,73.54021798127778,-141.0,-69.0
8,4,162,71.21626547101158,73.54025145651867,-141.0,-69.0
8,4,163,71.21627606286951,73.54026881696613,-141.0,-69.0
8,4,164,71.21623341769569,73.54021781107177,-141.0,-69.0
8,4,165,71.21623651939366,73.5402152077622,-141.0,-69.0
8,4,166,71.21629185438115,73.5402547258819,-141.0,-69.0
8,4,167,71.21627398055676,73.54024430900489,-141.0,-69.0
8,4,168,71.21624507246236,73.54021967335031,-141.0,-69.0
8,4,169,71.21624721078479,73.54021798127778,-141.0,-69.0
8,4,170,71.21626547101158,73.54025145651867,-141.0,-69.0
8,4,171,71.21627606286951,73.54026881696613,-141.0,-69.0
8,4,172,71.21623341769569,73.54021781107177,-141.0,-69.0
8,4,173,71.21623651939366,73.5402152077622,-141.0,-69.0
8,4,174,71.21629185438115,73.5402547258819,-141.0,-69.0
8,4,175,71.21627398055676,73.54024430900489,-141.0,-69.0
8,4,176,71.21624507246236,73.54021967335031,-141.0,-69.0
8,4,177,71.21624721078479,73.54021798127778,-141.0,-69.0
8,4,178,71.21626547101158,73.54025145651867,-141.0,-69.0
8,4,179,71.21627606286951,73.54026881696613,-141.0,-69.0
8,4,180,71.21623341769569,73.54021781107177,-141.0,-69.0
8,4,181,71.21623651939366,73.5402152077622,-141.0,-69.0
8,4,182,71.21629185438115,73.5402547258819,-141.0,-69.0
8,4,183,71.21627398055676,73.54024430900489,-141.0,-69.0
8,4,184,71.21624507246236,73.54021967335031,-141.0,-69.0
8,4,185,71.21624721078479,73.54021798127778,-141.0,-69.0
8,4,186,71.21626547101158,73.54025145651867,-141.0,-69.0
8,4,187,71.21627606286951,73.54026881696613,-141.0,-69.0
8,4,188,71.21623341769569,73.54021781107177,-141.0,-69.0
8,4,189,71.21623651939366,73.5402152077622,-141.0,-69.0
8,4,190,71.21629185438115,73.5402547258819,-141.0,-69.0
8,4,191,71.21627398055676,73.54024430900489,-141.0,-69.0
8,4,192,71.21624507246236,73.54021967335031,-141.0,-69.0
8,4,193,71.71283950026411,74.03705475219553,-71.0,1.0
8,4,194,71.71280874337552,74.03702203252719,-71.0,1.0
8,4,195,71.71281176412825,74.03704221111275,-71.0,1.0
8,4,196,71.71281673946811,74.03704439221258,-71.0,1.0
8,4,197,71.71281844249303,74.03704313399265,-71.0,1.0
8,4,198,71.71282051015282,74.03703490029159,-71.0,1.0
8,4,199,71.71279962619036,74.03703186482645,-71.0,1.0
8,4,200,71.71283720719981,74.03705659597512,-71.0,1.0
8,4,201,71.71283950026411,74.03705475219553,-71.0,1.0
8,4,202,71.71280874337552,74.03702203252719,-71.0,1.0
8,4,203,71.71281176412825,74.03704221111275,-71.0,1.0
8,4,204,71.71281673946811,74.03704439221258,-71.0,1.0
8,4,205,71.71281844249303,74.03704313399265,-71.0,1.0
8,4,206,71.71282051015282,74.03703490029159,-71.0,1.0
8,4,207,71.71279962619036,74.03703186482645,-71.0,1.0
8,4,208,71.71283720719981,74.03705659597512,-71.0,1.0
8,4,209,71.71283950026411,74.03705475219553,-71.0,1.0
8,4,210,71.71280874337552,74.03702203252719,-71.0,1.0
8,4,211,71.71281176412825,74.03704221111275,-71.0,1.0
8,4,212,71.71281673946811,74.03704439221258,-71.0,1.0
8,4,213,71.71281844249303,74.03704313399265,-71.0,1.0
8,4,214,71.71282051015282,74.03703490029159,-71.0,1.0
8,4,215,71.71279962619036,74.03703186482645,-71.0,1.0
8,4,216,71.71283720719981,74.03705659597512,-71.0,1.0
8,4,217,71.71283950026411,74.03705475219553,-71.0,1.0
8,4,218,71.71280874337552,74.03702203252719,-71.0,1.0
8,4,219,71.71281176412825,74.03704221111275,-71.0,1.0
